Date,Name,Px_LAST,CUR_MKT_CAP,CURR_ENTP_VAL,PX_TO_BOOK_RATIO,CURRENT_EV_TO_T12M_EBITDA,PX_TO_SALES_RATIO,PE_RATIO,Log_CAP,Return
39479,ADP UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39479,ADI UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39479,ADBE UW Equity,34.48,19617.5985,17623.7445,4.4552,15.0168,6.3648,24.0534,9.884182325,-0.172744722
39479,AAPL UW Equity,19.1071,117549.621,99101.621,6.9934,17.8016,4.3009,29.4604,11.67461583,-0.313541206
39479,A UN Equity,24.6419,12750.2,13319.2,2.8579,16.3026,1.7125,15.6564,9.453302237,-0.050690161
39479,ACN UN Equity,35.04,27544.4876,25616.5866,13.4628,8.364,0.951,16.7656,10.22355771,-0.02828619
39510,ZTS UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,ZBH UN Equity,75.56,17619.5264,17262.7264,3.2292,10.0651,4.5643,18.6568,9.776763021,-0.045718616
39510,XOM UN Equity,87.75,469464.8994,448812.8994,3.8786,6.4203,1.3494,12.0536,13.05934881,0.020942408
39510,XEL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,WY UN Equity,25.5095,13168.4405,20449.4405,1.649,16.4385,1.2467,67.0215,9.485578375,-0.103293729
39510,WMT UN Equity,49.89,199799.9251,240917.9251,3.0679,8.5223,0.5355,15.6966,12.20507177,-0.025205158
39510,WM UN Equity,33.11,16401.0316,#N/A N/A,#N/A N/A,#N/A N/A,1.2863,15.6179,9.705099514,-0.00090525
39510,WELL UN Equity,41.52,3560.7179,6575.0469,1.7115,16.5334,7.0085,35.7931,8.177717461,-0.05032022
39510,WEC UN Equity,22.02,5149.7733,8847.1733,1.6616,4.1383,0.9549,15.6726,8.546707973,-0.041983903
39510,WBA UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,VZ UN Equity,33.7578,104186.9598,164234.9598,1.92,5.3221,1.0468,14.1839,11.55394225,-0.063482596
39510,VRTX UW Equity,17.58,2337.5158,1896.6418,8.6104,#N/A N/A,11.3555,#N/A N/A,7.75684402,-0.145357316
39510,VLO UN Equity,52.8809,30951.0206,35349.0206,1.5334,4.262,0.3138,6.8145,10.34016125,-0.037892351
39510,V UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,UTX UN Equity,69.4,68117.358,75273.358,3.1964,9.154,1.2215,15.8447,11.12898735,-0.063680518
39510,UPS UN Equity,70.61,73036.3956,81450.3956,6.0334,35.0626,1.5014,16.8923,11.19871317,-0.042965573
39510,UNP UN Equity,30.9625,32287.757,39091.757,2.0731,8.3245,2.0215,17.8974,10.3824434,-0.032195046
39510,UNH UN Equity,46.35,58001.5877,59391.5877,2.8947,6.8701,0.8128,13.2429,10.96822566,-0.074850299
39510,UAL UW Equity,29.34,3491.2957,#N/A N/A,#N/A N/A,#N/A N/A,0.171,15.2813,8.158028207,-0.286825474
39510,TXN UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,TWTR UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,TSN UN Equity,14.96,5319.109,7970.109,1.1207,7.3866,0.1994,21.6812,8.579061087,0.038167939
39510,TROW UW Equity,49.98,13182.5056,12397.4056,4.7621,10.9171,5.7186,20.825,9.486645896,-0.040875072
39510,TMO UN Equity,55.41,23194.6314,24750.6314,1.5881,12.8802,2.3956,20.9094,10.05167613,0.057846506
39510,TJX UN Equity,16.34,14281.7355,14404.5915,6.5621,7.6938,0.7814,16.888,9.566736762,0.018068536
39510,TGT UN Equity,52.91,43317.4176,57957.4176,2.83,8.3633,0.7046,15.8413,10.67631009,-0.072567923
39510,TEL UN Equity,32.95,16060.3346,18440.3346,1.4166,#N/A N/A,#N/A N/A,#N/A N/A,9.684107822,-0.027736796
39510,T UN Equity,35.06,211612.539,273757.539,1.8366,6.521,1.8059,15.0472,12.26251224,-0.084117032
39510,SYY UN Equity,28.24,17045.0876,19019.4046,5.131,8.7988,0.4751,16.6118,9.743617324,-0.053302045
39510,SYK UN Equity,65.3,26850.2827,24456.2827,4.9899,14.4396,4.4587,27.2083,10.19803163,-0.03800825
39510,SYF UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,SWK UN Equity,48.68,3810.3929,5074.8929,2.2637,6.493,0.9108,12.0794,8.245487586,-0.051441933
39510,STZ UN Equity,18.99,4097.4184,9334.4184,1.4834,14.5828,1.1003,13.0966,8.318112396,-0.126896552
39510,SRE UN Equity,52.76,13786.5094,19068.5094,1.6513,7.8246,1.1957,11.8829,9.531445813,-0.074061074
39510,SPGI UN Equity,40.71,13140.6023,13941.9533,8.1683,6.7539,2.0147,13.5218,9.483462128,-0.076032683
39510,SPG UN Equity,76.243,18940.8963,37436.8013,6.3072,15.5317,4.8769,34.2681,9.849078689,-0.110785846
39510,SO UN Equity,34.65,26497.2784,43901.2784,2.1364,9.1233,1.7066,15.75,10.1847973,-0.071045576
39510,SLB UN Equity,86.98,104015.9971,106375.3111,6.9908,12.6314,4.4402,20.8086,11.55229998,0.111139499
39510,SHW UN Equity,52.38,6432.4788,7695.3348,4.4032,6.7147,0.8319,10.9125,8.769115248,-0.100154613
39510,SBUX UW Equity,8.925,13037.6404,13582.5404,5.7641,7.9665,1.3492,20.0562,9.475595868,-0.071279917
39510,RTN UN Equity,65.5,27928.2821,27757.2821,2.2258,10.68,1.3212,19.7289,10.23739515,-0.00892722
39510,RSG UN Equity,30.62,5619.903,7165.903,4.3542,8.5156,1.8318,18.6707,8.634069683,0.013236267
39510,ROST UW Equity,7.055,3823.1185,3709.4405,3.8986,6.8466,0.6375,14.7749,8.24882173,-0.055871529
39510,ROP UN Equity,57.21,5109.2421,5859.0661,2.8376,11.0229,2.406,21.2677,8.538806355,-0.00069869
39510,ROK UN Equity,54.56,8094.5757,8481.3758,4.539,8.8182,1.6103,13.64,8.99894945,-0.059310345
39510,RHT UN Equity,17.37,3376.8999,#N/A N/A,3.4853,#N/A N/A,6.4261,46.9459,8.124713378,-0.092476489
39510,REGN UW Equity,20,1579.6959,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7.364987639,-0.068901304
39510,RCL UN Equity,34.87,7436.4532,12903.9412,1.0965,9.321,1.2068,12.4093,8.914149294,-0.166786141
39510,QCOM UW Equity,41.12,66297.2911,54964.2911,4.2911,15.8673,7.3265,21.4167,11.10190432,-0.025592417
39510,PYPL UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,PXD UN Equity,45.29,5407.1731,8150.4931,1.7523,9.0109,3.1211,21.1636,8.595481703,0.058919804
39510,PSX UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,PSA UN Equity,82.63,14096.6697,18917.2607,2.6739,17.2367,7.7117,74.7783,9.553693857,0.01924263
39510,PPL UN Equity,42.6387,17156.4158,24395.4158,2.8654,9.4666,2.497,16.4628,9.750127482,-0.070027089
39510,PPG UN Equity,31.335,10266.7251,12893.7251,2.473,6.0449,0.8618,11.9371,9.236663372,-0.067271915
39510,PLD UN Equity,50.29,4923.2702,#N/A N/A,#N/A N/A,#N/A N/A,7.3928,32.4452,8.501728263,-0.040267176
39510,PH UN Equity,64.74,10908.6643,12727.5413,2.2835,7.1825,0.9827,13.1053,9.297312642,-0.060240964
39510,PG UN Equity,66.35,204192.0116,236630.0116,3.0542,12.3258,2.6416,20.1672,12.22681606,0.004542014
39510,PEP UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,PEG UN Equity,44.37,22560.2276,31992.2276,3.0913,8.5472,1.7775,16.556,10.02394379,-0.074178404
39510,PCG UN Equity,37.91,13486.4709,22722.4709,1.5678,5.6679,1.0121,13.6367,9.509442306,-0.088701923
39510,PCAR UW Equity,43.55,15968.6652,13477.2652,3.2004,6.1916,1.0617,13.2505,9.678383656,-0.06101768
39510,PAYX UW Equity,31.3,11382.9622,10974.9622,9.7911,12.6311,5.7383,20.8667,9.339872973,-0.075878358
39510,OXY UN Equity,75.0514,64357.6434,64216.6434,2.7154,6.3143,3.3508,15.1926,11.07221098,0.130636127
39510,ORLY UW Equity,27.26,3145.5314,3198.4454,1.973,8.3272,1.239,16.2262,8.053738121,-0.109732201
39510,ORCL UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,OKE UN Equity,20.7133,4924.1429,10545.1269,2.1875,10.0557,0.3295,14.9554,8.501905508,-0.009833166
39510,NVDA UW Equity,21.14,11744.7809,9935.3029,4.4987,10.2475,2.8423,16.1786,9.371164242,-0.214126394
39510,NUE UN Equity,66.05,19025.5102,20009.7312,3.7204,6.715,1.1762,13.3434,9.853536,0.108593488
39510,NTAP UW Equity,22.52,7751.1747,6902.3737,4.6545,16.3465,2.5425,26.3023,8.955599685,-0.052985702
39510,NSC UN Equity,53.58,20163.9062,26325.9062,2.0893,7.8095,2.2122,14.3646,9.911649463,-0.048143542
39510,NOC UN Equity,74.906,27902.0051,31344.0051,1.4308,8.3696,0.8037,14.4049,10.23645383,0.025969045
39510,NKE UN Equity,15.0225,29880.089,27612.389,3.9599,10.1141,1.671,17.6217,10.30494762,-0.038713806
39510,NFLX UW Equity,4.42,1893.2124,1544.5454,4.6728,15.5246,1.7216,36.8333,7.546030348,0.218637993
39510,NEE UN Equity,61.35,24992.1548,38400.1548,2.326,10.4009,1.5989,17.5286,10.12631725,-0.060921476
39510,MU UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,MSFT UW Equity,26.99,251195.3765,230119.3765,7.3129,9.3094,4.4227,14.6685,12.43398631,-0.114791735
39510,MRO UN Equity,32.666,38149.7037,44165.7037,1.2065,5.6406,0.3781,6.0269,10.54927327,0.096152426
39510,MPC UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,MO UN Equity,22.5202,153948.1409,153845.1409,2.5111,31.8322,3.1109,9.2025,11.94437108,-0.032076161
39510,MNST UW Equity,6.758,3783.0231,3708.1211,8.9512,15.9031,4.0727,26.8543,8.238278731,0.034598898
39510,MMM UN Equity,78.49,55544.4469,57834.4469,4.7384,9.0141,2.3043,15.7295,10.92493882,-0.033493412
39510,MMC UN Equity,25.23,13145.446,14876.446,1.6785,11.55,1.2153,21.5641,9.483830666,-0.097316637
39510,MDT UN Equity,49.43,55888.4591,61555.4591,5.0621,12.6945,4.342,19.8514,10.93111318,0.033019854
39510,MDLZ UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,MCO UN Equity,37.49,9290.0221,10000.9221,#N/A N/A,8.1714,4.4268,15.0562,9.136696211,0.04196776
39510,MCK UN Equity,58.8,17015.9732,17528.9732,2.6123,10.2031,0.1734,18.0923,9.741907782,-0.042501221
39510,MAR UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,MA UN Equity,18.856,24726.061,21990.523,8.1764,17.8908,6.2631,32.6658,10.11561307,-0.124686659
39510,LYB UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,LUV UN Equity,12.23,8997.1939,8309.1939,1.2947,6.2009,0.937,19.7258,9.104668019,0.00410509
39510,LRCX UW Equity,39.97,4976.2409,4356.3629,3.2189,5.4799,1.9732,8.8429,8.512430046,-0.018177352
39510,LOW UN Equity,24.33,35585.131,41735.131,2.2036,6.7653,0.7471,13.0806,10.47968316,-0.047749511
39510,LMT UN Equity,104,42444.762,43870.762,4.3289,8.0497,1.0328,15.1603,10.65595879,-0.038105808
39510,LLY UN Equity,50.19,57065.2764,57241.2764,4.2159,9.7835,2.9364,14.138,10.95195109,-0.028455285
39510,KR UN Equity,12.415,16703.1413,24582.1413,3.3501,6.7219,0.2436,14.436,9.723352083,-0.044264819
39510,KO UN Equity,29.51,137163.186,142184.186,6.2918,16.3844,4.73,21.8593,11.82892663,-0.004049949
39510,KMI UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,KHC UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,K UN Equity,50.71,19723.8826,24424.8826,7.8304,10.438,1.7033,19.1358,9.889585495,0.034475724
39510,JCI UN Equity,18.7486,19747.5758,23218.5758,0.5593,8.346,0.4654,#N/A N/A,9.890786018,0.026724204
39510,ISRG UW Equity,94.57,10914.9767,10487.5097,12.2816,40.9571,17.8959,76.6784,9.297891134,-0.071659959
39510,IR UN Equity,34.0508,11631.0404,8446.8404,1.1738,7.059,1.1248,12.5187,9.3614327,0.088267442
39510,IQV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,IP UN Equity,31.3501,13602.7906,19545.7906,1.5371,6.9682,0.6149,14.0583,9.518030242,-0.026926276
39510,INTU UW Equity,26.89,8812.6789,8977.3459,4.8028,11.2827,3.1723,22.7881,9.083946748,-0.13703466
39510,INTC UW Equity,20.01,115817.88,101589.88,2.7225,7.5057,3.0368,17.1026,11.65977424,-0.081267218
39510,INFO UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,ILMN UW Equity,36.44,4048.1195,4062.0535,9.8065,57.1557,10.7763,85.7412,8.306007731,0.078266016
39510,ICE UN Equity,26.586,9323.1787,9284.5017,6.2746,23.364,15.9794,38.1983,9.140258912,-0.018604651
39510,IBM UN Equity,114.23,158132.1224,177260.1224,5.558,#N/A N/A,1.6395,15.8873,11.97118618,0.047213055
39510,HUM UN Equity,68.35,11631.352,7912.631,2.8843,5.1281,0.451,14.6674,9.36145949,-0.164833822
39510,HSY UN Equity,37.04,8419.7179,10457.4749,14.1839,9.6252,1.7129,17.8077,9.038331603,0.028888889
39510,HRL UN Equity,10.3125,5589.961,5747.928,2.8437,8.9766,0.8948,18.4152,8.628727589,0.058506543
39510,HPE UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,HON UN Equity,55.7397,43583.6172,49411.6172,4.5123,10.8335,1.2297,15.3977,10.68243661,-0.02757148
39510,HLT UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,HES UN Equity,93.74,30053.0074,33426.0074,3.0748,6.3548,0.9253,15.3924,10.31071801,0.018138373
39510,HD UN Equity,27.09,45717.5331,58690.5331,2.5845,6.4157,0.6482,12.0938,10.73023716,-0.110344828
39510,HAL UN Equity,38.56,33938.865,34583.865,4.9421,8.5837,2.293,15.1216,10.4323161,0.143195968
39510,GOOGL UW Equity,228.731,143220.4242,129001.8112,6.3089,#N/A N/A,8.5712,34.4475,11.87214015,-0.114132455
39510,GM UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,GLW UN Equity,23.16,36468.5694,34535.5694,3.8242,18.3213,6.1927,16.5429,10.50420606,-0.058919139
39510,GIS UN Equity,28.27,19040.6146,26275.7146,3.1958,9.3338,1.4294,15.8776,9.854329587,0.013443269
39510,GD UN Equity,81.75,32881.9192,32781.9192,2.8065,9.2709,1.2136,16.0294,10.40067822,-0.042067026
39510,FTV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,FOXA UW Equity,#N/A N/A,58464.7432,70057.7432,#N/A N/A,11.5416,#N/A N/A,#N/A N/A,10.97617917,#VALUE!
39510,FOX UW Equity,#N/A N/A,58464.7432,70057.7432,#N/A N/A,11.5416,#N/A N/A,#N/A N/A,10.97617917,#VALUE!
39510,FISV UW Equity,13.1125,8623.6192,13731.6192,3.5101,14.9419,2.2383,20.98,9.062260136,0.006911115
39510,FIS UN Equity,22.8445,7975.6002,12039.7122,1.2023,9.8716,1.171,12.5519,8.984142185,-0.056807485
39510,FDX UN Equity,89.22,27610.4234,28623.4234,1.9489,5.5461,0.8435,14.207,10.22594864,-0.044958253
39510,FB UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,F UN Equity,6.18,13639.2739,8720.2739,3.7629,0.6662,0.0707,#N/A N/A,9.520708697,-0.097810219
39510,EXC UN Equity,77.55,51277.6419,64622.6419,5.0568,9.4326,2.748,17.9099,10.84501011,0.001679153
39510,EW UN Equity,10.87,2464.8768,2485.3768,2.9473,10.9295,2.2827,19.2816,7.809897106,-0.063980022
39510,EQR UN Equity,39.15,10552.6705,20578.2805,2.1746,17.4504,5.5342,244.6875,9.264134235,0.010322581
39510,EQIX UW Equity,68.14,2497.079,3249.289,3.0589,29.4624,5.2641,4285.5346,7.822876928,-0.110792118
39510,EOG UN Equity,61.085,30178.3351,31314.0811,4.3117,11.6287,7.0994,29.6529,10.31487957,0.365790945
39510,EMR UN Equity,52.02,40951.6306,44138.6306,4.4707,10.3345,1.8263,18.5786,10.62014691,-0.00382995
39510,EIX UN Equity,49.95,16274.2688,25657.2688,1.9273,9.3265,1.2483,15,9.697340538,-0.065831307
39510,ED UN Equity,40.98,11152.2603,20480.2603,1.2282,8.1432,0.8318,11.7421,9.319397474,-0.076611086
39510,ECL UN Equity,46.98,11613.4609,12479.4609,5.9905,12.7485,2.1191,27.4737,9.359920127,-0.041615667
39510,EBAY UW Equity,10.8797,34327.4337,29429.9787,1.2551,11.2939,1.9261,7.8271,10.44370013,-0.102742155
39510,EA UW Equity,47.72,15116.7124,11696.7124,3.5155,#N/A N/A,4.7418,75.746,9.623556192,-0.018510901
39510,DXC UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,DWDP UN Equity,37.94,35648.6431,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10.48146636,-0.048884432
39510,DUK UN Equity,53.07,22340.0903,33172.0903,1.0531,#N/A N/A,#N/A N/A,#N/A N/A,10.01413811,-0.063525675
39510,DISCK UW Equity,#N/A N/A,6470.292,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8.774976518,#VALUE!
39510,DISCA UW Equity,10.6595,6470.292,6237.298,1.3331,95.2361,8.4563,163.9919,8.774976518,-0.015406926
39510,DIS UN Equity,32.41,62583.71,76226.71,2.06,8.8185,1.7456,15.733,11.0442603,0.057077626
39510,DHR UN Equity,28.1414,23636.9571,27124.0931,1.9698,13.4999,1.5896,14.6953,10.07056674,-0.021866148
39510,DG UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,DE UN Equity,87.57,38183.6628,38267.6628,5.425,9.607,1.6034,20.2943,10.55016303,-0.015071421
39510,D UN Equity,40.22,23120.1322,39591.1322,2.4672,11.4724,1.6768,15.6194,10.04845904,-0.076887767
39510,CXO UN Equity,23.72,1798.7421,2101.3731,2.3198,11.6048,5.2869,37.6508,7.494842866,0.104283054
39510,CVS UN Equity,40.09,57404.0302,67004.8302,1.8506,11.3801,0.6964,20.772,10.95786979,0.004761905
39510,CTSH UW Equity,15.01,8656.1682,7985.7432,5.8889,18.3395,4.6593,30.02,9.066027433,0.006032172
39510,CTAS UW Equity,28.99,4455.125,5256.886,2.0574,6.8417,1.1683,13.5467,8.401810398,-0.130734633
39510,CSX UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,CSCO UW Equity,24.4,145448.3285,129687.3285,4.4432,11.7173,3.916,17.554,11.88757617,-0.021651965
39510,CRM UN Equity,14.6925,6940.7369,6279.8799,15.5103,72.4131,9.1827,367.3125,8.845163229,0.136310905
39510,COST UW Equity,62.51,27176.6784,26469.7544,3.034,11.0721,0.4034,22.3241,10.21011447,-0.077887594
39510,COP UN Equity,63.608,130292.0896,151696.0896,1.1233,4.9443,0.604,6.5039,11.77753405,0.038326741
39510,COL UN Equity,58.1,9435.1613,9682.1613,6.3045,9.6919,2.1261,16.4589,9.152198554,-0.096984768
39510,CMI UN Equity,51.01,10313.8443,10583.8443,2.9283,8.5354,0.7755,13.8051,9.241242379,0.086706434
39510,CME UW Equity,#N/A N/A,27567.4194,25850.2124,#N/A N/A,21.5419,#N/A N/A,#N/A N/A,10.2243899,#VALUE!
39510,CMCSA UW Equity,10,60011.0962,90523.0962,1.7203,7.6806,2.0069,27.027,11.00228476,0.078167116
39510,CI UN Equity,44.74,12531.0298,12217.0298,2.6345,6.6943,0.7218,11.2695,9.435963231,-0.101425989
39510,CHTR UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,CELG UW Equity,28.15,22731.637,20189.274,7.9804,44.2111,15.3658,63.9773,10.03151293,-0.056951424
39510,CCL UN Equity,39.47,30867.1859,39079.1859,1.5716,10.2141,2.3137,13.6574,10.33744895,-0.118579723
39510,CCI UN Equity,35.85,10088.4513,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.219146613,-0.031081081
39510,CBS UN Equity,22.92,15600.878,21343.178,0.7172,6.9352,1.1604,12.3892,9.655082474,-0.101528812
39510,CBOE UF Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,CAT UN Equity,73.2,45675.7813,48800.7813,5.1419,7.2642,1.0387,13.6313,10.72932349,0.02006689
39510,CAG UN Equity,17.2594,10814.6642,14495.1642,1.6703,10.4267,0.7129,13.2301,9.288658288,0.005440988
39510,C UN Equity,230.9,120213.9247,849276.9247,1.0166,9.4028,0.7237,26.8488,11.69702814,-0.22229707
39510,BXP UN Equity,87.06,10402.7122,15041.8492,2.8358,16.1436,6.9808,9.6733,9.24982184,-0.093974399
39510,BSX UN Equity,12.65,18877.855,25614.855,1.2495,9.8595,2.2506,10.9052,9.845744821,0.022635408
39510,BR UN Equity,19.86,2780.4039,3625.0039,4.5563,#N/A N/A,1.2468,12.6901,7.930351484,-0.118117229
39510,BMY UN Equity,22.39,44318.4905,48365.4905,4.1846,11.9156,2.4244,17.2231,10.69915726,-0.065525876
39510,BKNG UW Equity,113.69,4358.4652,4437.4392,7.5527,25.2939,3.0398,27.6618,8.379875256,0.053660797
39510,BIIB UW Equity,54.198,17519.6459,17379.4919,2.8958,13.8134,5.3494,20.375,9.771078153,-0.047269148
39510,BHGE UN Equity,67.35,20837.9478,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.944531017,0.048738711
39510,BF/B UN Equity,13.888,8213.4774,9091.1774,4.6884,12.7667,3.1936,19.0351,9.013531669,-0.021785833
39510,BDX UN Equity,90.19,22011.3748,22257.5708,4.8652,11.5345,3.3573,22.8329,9.999314635,0.034644947
39510,BBY UN Equity,43.28,18155.2679,17509.2679,3.9629,6.3879,0.4702,13.6101,9.80671604,-0.107076542
39510,AXP UN Equity,42.08,48648.1733,112816.1733,4.4182,7.6201,1.5624,12.1618,10.79236954,-0.151612903
39510,AVGO UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,AVB UN Equity,89.917,7145.0482,10455.1802,2.4564,22.3358,9.4186,32.6246,8.874174836,-0.062700663
39510,ATVI UW Equity,13.625,8009.1432,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8.988339068,0.03102535
39510,ARE UN Equity,91.72,2936.7919,5921.8099,2.1094,21.8753,6.8348,40.4053,7.985073074,-0.087635532
39510,APTV UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,APH UN Equity,18.28,6473.5076,7012.5026,5.2338,11.0397,2.2885,18.943,8.775473374,-0.081407035
39510,APD UN Equity,85.5906,19853.6055,23916.0055,3.2759,10.7526,1.9882,18.6067,9.896140907,0.002599313
39510,APC UN Equity,64.2,30049.7849,43573.7849,1.8411,7.8938,2.6731,10.8814,10.31061078,0.069287142
39510,AON UN Equity,41.28,12612.0932,13053.0932,2.0212,9.8663,1.6513,18.5946,9.44241141,-0.079188044
39510,ANTM UN Equity,70.8,38369.3392,40878.7392,1.7129,6.4969,0.6866,12.7338,10.55501396,-0.102889002
39510,ANET UN Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,AMZN UW Equity,62.43,26021.9283,24234.9283,22.479,26.8978,1.742,55.7411,10.16669486,-0.163473134
39510,AMT UN Equity,38.06,15404.404,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9.642408722,-0.015265201
39510,AMGN UW Equity,45.51,49497.9304,53523.9304,2.7684,8.2484,3.4395,10.9137,10.80968614,-0.0390625
39510,AME UN Equity,19.3467,4663.9347,5385.9117,3.767,12.2619,2.1563,20.533,8.447614727,-0.021574547
39510,AMD UW Equity,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#VALUE!,#VALUE!
39510,AMAT UW Equity,18.88,26089.7239,24389.3179,3.4263,8.8872,2.7354,15.3496,10.1692968,0
39510,ALXN UW Equity,14.99,2284.8778,2373.8948,22.3271,#N/A N/A,30.5377,#N/A N/A,7.734067823,-0.12899477
39510,ALB UN Equity,37.5,3427.7887,4021.1757,2.7791,9.5359,1.529,15.6904,8.139670638,0.003210273
39510,AGN UN Equity,27.5,2850.584,3539.88,1.5413,7.0361,1.1296,20.2206,7.955279165,0.057285659
